image_key,status,reason,confidence,center_offset_fraction,extracted_path,mask_path
Zebrasoma/Zebrasoma_scopas/023_gbif_6159267985.jpg,accepted,ok,0.7005829811096191,0.20582111245654333,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/023_gbif_6159267985.png,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/023_gbif_6159267985_mask.png
Zebrasoma/Zebrasoma_scopas/024_gbif_6159320602.jpg,accepted,ok,0.859706699848175,0.0807968487416107,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/024_gbif_6159320602.png,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/024_gbif_6159320602_mask.png
Zebrasoma/Zebrasoma_veliferum/000_reference.jpeg,accepted,ok,0.9162344932556152,0.06422041376695897,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/000_reference.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/000_reference_mask.png
Zebrasoma/Zebrasoma_veliferum/001_gbif_6130200022.jpg,accepted,ok,0.8858590126037598,0.22321370989657707,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/001_gbif_6130200022.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/001_gbif_6130200022_mask.png
Zebrasoma/Zebrasoma_veliferum/002_gbif_6130713090.jpg,accepted,ok,0.88022780418396,0.08895243228747797,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/002_gbif_6130713090.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/002_gbif_6130713090_mask.png
Zebrasoma/Zebrasoma_veliferum/003_gbif_6130995540.jpg,accepted,ok,0.8847844004631042,0.057063593247050494,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/003_gbif_6130995540.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/003_gbif_6130995540_mask.png
Zebrasoma/Zebrasoma_veliferum/004_gbif_6131479770.jpg,accepted,ok,0.8991880416870117,0.11652445669201342,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/004_gbif_6131479770.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/004_gbif_6131479770_mask.png
Zebrasoma/Zebrasoma_veliferum/005_gbif_6131694753.jpg,accepted,ok,0.5884850025177002,0.13470657948644868,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/005_gbif_6131694753.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/005_gbif_6131694753_mask.png
Zebrasoma/Zebrasoma_veliferum/006_gbif_6171265064.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_veliferum/007_gbif_6179185187.jpg,flagged,multiple_fish,,,,
