image_key,is_reference,dominant_fraction,hue_dispersion,is_solid,n_significant_colors,spot_count,mean_spot_area,spot_present,elongated_region_count,periodicity_strength,stripe_present
Acanthurus/Acanthurus_grammoptilus/021_gbif_2573825902,False,0.5536265082890623,0.2522990066882042,False,4,3,1094.3333333333333,False,7,0.06479815658975321,False
Acanthurus/Acanthurus_guttatus/000_reference,True,0.379066451363117,0.2197077378657123,False,4,13,405.3076923076923,True,2,0.09367940807178539,False
Acanthurus/Acanthurus_guttatus/001_gbif_6130050625,False,0.5800776235020502,0.13804821046797006,True,4,12,5424.0,True,4,0.08885090525324815,False
Acanthurus/Acanthurus_guttatus/003_gbif_6147509973,False,0.5207560089893534,0.12375882351859416,True,3,1,736.0,False,1,0.11065810916359124,False
Acanthurus/Acanthurus_guttatus/005_gbif_6170923356,False,0.6034904171603764,0.12209110678824014,True,2,1,4906.0,False,0,0.12353254146804049,False
Acanthurus/Acanthurus_guttatus/007_gbif_6252142745,False,0.4619614553877939,0.0807000747689319,True,3,29,334.0,True,5,0.06388114300100708,False
Acanthurus/Acanthurus_guttatus/008_gbif_6274157644,False,0.5406232557946522,0.19084085091542777,True,3,3,1111.0,False,1,0.1094320609718055,False
Acanthurus/Acanthurus_guttatus/009_gbif_6195457661,False,0.48751442777235193,0.14989453636459676,True,4,16,3982.8125,True,1,0.07842597906470052,False
Acanthurus/Acanthurus_guttatus/010_gbif_6320936876,False,0.4216022119003701,0.24616403475776774,False,4,9,4518.0,False,0,0.05964702039064704,False
Acanthurus/Acanthurus_guttatus/011_gbif_6353112445,False,0.35622437343814445,0.07698774198363122,True,3,6,458.1666666666667,False,2,0.07720521145451992,False
Acanthurus/Acanthurus_guttatus/013_gbif_6398981834,False,0.5608615945506458,0.06488243746637269,True,3,10,1722.1,False,4,0.09164368423181382,False
Acanthurus/Acanthurus_guttatus/014_gbif_5007782019,False,0.4949934055254755,0.12579336462086516,True,3,4,3250.0,False,3,0.10693429440180852,False
Acanthurus/Acanthurus_guttatus/015_gbif_6234664341,False,0.5345019713675577,0.08355712615921015,True,3,6,2144.0,False,6,0.10641129287268639,False
Acanthurus/Acanthurus_guttatus/016_gbif_6399004456,False,0.4012753411194661,0.09160259535010684,True,3,3,962.6666666666666,False,2,0.08336243142080635,False
Acanthurus/Acanthurus_guttatus/018_gbif_6452311363,False,0.507525514356793,0.09851378666847017,True,3,3,2211.3333333333335,False,3,0.11672806789279414,False
Acanthurus/Acanthurus_guttatus/021_gbif_5063189153,False,0.901565995525727,0.0744378389934297,True,2,0,0.0,False,0,0.1407035334351313,False
Acanthurus/Acanthurus_guttatus/022_gbif_6273167717,False,0.4158822672300743,0.12558272177398622,True,4,7,476.0,False,7,0.11085177271264375,False
Acanthurus/Acanthurus_guttatus/024_gbif_5087874389,False,0.44920074213058564,0.09829931563740717,True,4,15,1473.0,True,3,0.08319931753511273,False
Acanthurus/Acanthurus_japonicus/000_reference,True,0.30690847135531857,0.34805445335378493,False,4,6,682.8333333333334,False,1,0.08396344623419494,False
Acanthurus/Acanthurus_japonicus/001_gbif_6129898100,False,0.32489089459674914,0.32560533153377635,False,4,5,997.8,False,4,0.05730360884483534,False
Acanthurus/Acanthurus_japonicus/002_gbif_6130070685,False,0.4595109265980374,0.398739917420309,False,4,6,806.6666666666666,False,7,0.06982292844933846,False
Acanthurus/Acanthurus_japonicus/005_gbif_6147430805,False,0.4321655210599854,0.4026714205577408,False,4,6,619.0,False,2,0.07346118848668293,False
Acanthurus/Acanthurus_japonicus/006_gbif_6163375080,False,0.4440130101091409,0.29506930157019096,False,4,0,0.0,False,4,0.06916752152483206,False
Acanthurus/Acanthurus_japonicus/007_gbif_6178416721,False,0.3322489816130093,0.4591265199728601,False,4,2,1765.0,False,4,0.12022837114048691,False
Acanthurus/Acanthurus_japonicus/008_gbif_6178875615,False,0.545837079088421,0.1588034007740295,True,4,2,2220.0,False,6,0.05877120252514119,False
Acanthurus/Acanthurus_japonicus/012_gbif_6252367986,False,0.42129432435310404,0.20435219799222173,False,4,2,715.0,False,6,0.07726212686096386,False
Acanthurus/Acanthurus_japonicus/013_gbif_6252368160,False,0.5080523802633483,0.2344326673401822,False,4,1,741.0,False,1,0.06480282683849144,False
Acanthurus/Acanthurus_japonicus/014_gbif_6252535900,False,0.5078664650644596,0.2562764649441588,False,4,2,1183.5,False,2,0.08538621760051236,False
Acanthurus/Acanthurus_japonicus/017_gbif_6441730313,False,0.6032383874604905,0.4148948392439299,False,4,3,2049.3333333333335,False,7,0.06664021693521556,False
Acanthurus/Acanthurus_japonicus/018_gbif_6452298659,False,0.30314360652565303,0.38356610186838663,False,4,2,1381.0,False,3,0.0662417764619103,False
Acanthurus/Acanthurus_japonicus/019_gbif_6451608979,False,0.4572984460087661,0.19559326994167806,True,4,3,759.0,False,3,0.08462604104357367,False
Acanthurus/Acanthurus_japonicus/020_gbif_6470554784,False,0.44390951134166934,0.2867166380632353,False,4,6,452.5,False,4,0.12976903198815026,False
